"ROW_ID","CREATED","CREATED_BY","LAST_UPD","LAST_UPD_BY","MODIFICATION_NUM","CONFLICT_ID","DB_LAST_UPD","EFF_END_DT","EFF_START_DT","X_NUMBER_OF_TIMES","COMP_TYPE_CD","CONTEXT_CD","DB_LAST_UPD_SRC","OBJECT_PRODUCT_LIST","OBJECT_RELATIONSHIP","OBJECT_UID","PROD_LIST","PTRN_ID","SOURCE_RECORD_ID","SOURCE_RULE_TYPE","SUBJECT_PRODUCT_LIST","SUBJECT_RELATIONSHIP","SUBJECT_UID","X_ACTION_CODE","X_CUSTOM_MSG_ENU","X_CUSTOM_MSG_FRA","X_CUSTOM_MSG_NLD","X_OPERATOR","X_ORDER_MODE","X_PROMOTION_ID","PARENT_PRODID","ADJ_GROUP_ID","GROUP_ID","MANUAL_FLAG","MTRX_RULE_NUM","OBJECT_EVALUATOR","PROD_ID","PROD_LN_ID","PROD_TMPL_VODNUM","REL_PROD_COMP_ID","REL_PROD_ID","REL_PROD_LN_ID","REL_PROD_TMPL_VNUM","SUBJECT_EVALUATOR","X_BGC_QUANTITY_CHECK_FLG","X_PROD_CLASS_ID","X_REL_PROD_CLASS_ID","GROUP_EC","X_DECI_PXS_PRODUCT","X_DECI_PXS_PRODUCT_ACTION","X_DEC_PRD_LN_ID","X_CUST_AGREE_ID","X_SKIP_RULES_ONBOARD_RENE"
"4-0FNNYP7FSG","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:41","","","","Requires Auto Add","Service Id","dataimp","","","S1247EE","","3-ZE2PB54QBH","1-26K5L","Constraint","","","S1247GW","","","","","","","","1-247IB","","","","","","","","","","","","","","","","","","","","","",""
"4-9MA1PX6MN3","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:41","","","","Requires Auto Add","Service Id","dataimp","","","S1247J2","","3-ZE2PB54QBH","1-276RN","Constraint","","","S12473N","","","","","","","","1-247IB","","","","","","","","","","","","","","","","","","","","","",""
"4-J9KFM9238K","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:41","","","","Requires Auto Add","Service Id","dataimp","","","S1247DE","","3-ZE2PB54QBH","1-26K69","Constraint","","","S1247FW","","","","","","","","1-247IB","","","","","","","","","","","","","","","","","","","","","",""
"4-Y75K3ZWUTK","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:41","","","","Requires Auto Add","Service Id","dataimp","","","S1247J2","","3-ZE2PB54QBH","1-276RN","Constraint","","","S12473N","","","","","","","","1-247IB","","","","","","","","","","","","","","","","","","","","","",""
"4-46RO969TYX","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:41","","","","Requires Auto Add","Service Id","dataimp","","","PKRXI","","3-ZE2PB54QBH","1-3B0R0T","Constraint","","","CQYBO","","","","","","","","1-1IZJJ4","","","","","","","","","","","","","","","","","","","","","",""
"4-ATA36MOPQ6","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:41","","","","Requires Auto Add","Service Id","dataimp","","","PKRXI","","3-ZE2PB54QBH","1-3B0R0T","Constraint","","","CQYBO","","","","","","","","1-1IZJJ4","","","","","","","","","","","","","","","","","","","","","",""
"5-A5NX0DL7WI","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-24IR1","3-YR0E6LW8J7","1-24IR1","Constraint","","","S1247CN","","","","","","","","1-247IB","","","","","","","","","","","","","","","","","","","","","",""
"5-7V2NPY9GSA","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-24IPG","3-YR0E6LW8J7","1-24IPG","Constraint","","","S124775","","","","","","","","1-247IB","","","","","","","","","","","","","","","","","","","","","",""
"5-9PRDFKIQBP","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:41","","14/04/2017 07:00:00","","Requires","Service Id","dataimp","","","","1-1AFENL","3-8LMHCZY2M5","1-1AFENL","Constraint","","","KDJPE","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"8-OVLAS1W9UP","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","MUFEC","","","","","","","DRNLX","","1-8AOP5CC","","","1-25886942","","1-1W3QG","","","","1-3VPN3","","","","N","","","","","","","",""
"5-33SEPKYIN5","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Service Id","dataimp","","","","1-ZPYC4","3-9VA5A5HJRD","1-ZPYC4","Constraint","","","MZHTV","","","","","","","","1-3VPN3","","","","","","","","","","","","","","","","","","","","","",""
"4-UCC7ZWZ6NS","11/06/2024 15:46:53","0-1","11/06/2024 15:46:53","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","POEVH","","10","1-2PD4JT","Constraint","","","S16AEV8","","","","","","","","1-6AEUB","","","","","","","","","","","","","","","","","","","","","",""
"4-675WMMJ811","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","DGMIS","","10","1-VVVIT","Constraint","","","S1VITR6","","","","","","","","1-VITQV","","","","","","","","","","","","","","","","","","","","","",""
"4-GNBQT5M6AO","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","PTHVV","","3-ZXSOURDA7C","1-210JIG","Constraint","","","PCWLF","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-UTUZCN3M41","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","CEJQJ","","3-ZXSOURDA7C","1-210JIG","Constraint","","","PCWLF","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-MPMP67T604","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","PTHVV","","3-ZXSOURDA7C","1-210JIG","Constraint","","","PCWLF","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-KUJA0NHYD9","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","S13ZLIU","","10","1-4CIG9","Constraint","","","S13ZLK5","","","","","","","","1-9LNY","","","","","","","","","","","","","","","","","","","","","",""
"4-LTZISJU9JR","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","CEJQJ","","3-ZXSOURDA7C","1-210JIG","Constraint","","","PCWLF","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-O6YORNV4WT","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","PTHVV","","3-ZXSOURDA7C","1-210JIG","Constraint","","","MIYJB","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-A60TYUHCXQ","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","CEJQJ","","3-ZXSOURDA7C","1-210JIG","Constraint","","","MIYJB","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-WPG3KE8HZP","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","PTHVV","","3-ZXSOURDA7C","1-210JIG","Constraint","","","DASXY","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-ZHCYSCHEEX","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","CEJQJ","","3-ZXSOURDA7C","1-210JIG","Constraint","","","DASXY","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-HS5E2JOGVP","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","PTHVV","","3-ZXSOURDA7C","1-210JIG","Constraint","","","DASXY","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-9RYZU8L75R","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","CEJQJ","","3-ZXSOURDA7C","1-210JIG","Constraint","","","DASXY","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-DUM9S3JI7D","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","PTHVV","","3-ZXSOURDA7C","1-210JIG","Constraint","","","DASXY","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-SY524Z94KF","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","CEJQJ","","3-ZXSOURDA7C","1-210JIG","Constraint","","","DASXY","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-4I9YPTPX5Y","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","PTHVV","","3-ZXSOURDA7C","1-210JIG","Constraint","","","DASXY","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-3U9169VOWA","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","CEJQJ","","3-ZXSOURDA7C","1-210JIG","Constraint","","","DASXY","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-XGE0SER73E","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","PTHVV","","3-ZXSOURDA7C","1-210JIG","Constraint","","","KLGGQ","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"4-NPQEP2OB6Y","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires Auto Add","Service Id","dataimp","","","CEJQJ","","3-ZXSOURDA7C","1-210JIG","Constraint","","","KLGGQ","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"5-1NCGEY70R1","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","MVNGT","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-FU6F7UD0EH","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","KAYVQ","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-28MPESSJ0X","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","CSZJE","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-OHSQWCELBV","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","MAUOE","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-73HAOST05H","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","DWNKI","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-XBJU61YOO3","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","DHTXD","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-NRX0GB6K0I","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","DXBGN","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-QK3VRQ0FQJ","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","DIUOI","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-9QVJRUIRFK","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","KZNYY","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"8-N5VY91BH9L","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:40","","02/09/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","CIVAL","","","","","","","S124IXZ:03","","1-ZNLCQZ","","","1-32520758","","1-1NJ53","","","","1-3VPN3","","","","N","","","","","","","",""
"8-8ITFKOS6UA","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:40","","02/09/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","PQJNB","","","","","","","S124IXZ:03","","1-ZNLCQZ","","","1-32520759","","1-54B0H","","","","1-3VPN3","","","","N","","","","","","","",""
"8-2B8V4H4MUA","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:40","","02/09/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","CPGPG","","","","","","","S124IXZ:03","","1-ZNLCQZ","","","1-32520760","","1-58VVR","","","","1-3VPN3","","","","N","","","","","","","",""
"8-LK6AYAI7KQ","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:40","","14/01/2013","","Requires","Installation Id","dataimp","","","KYHTW","","","","Flat","","","CILLX","","","","","","","","","1-MM86K0","","","1-27053299","","1-3TKSL","","","","1-43T12","","","","N","","","","","","","",""
"8-TTKR26L0MV","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:40","","14/01/2013","","Requires","Installation Id","dataimp","","","MYTUZ","","","","Flat","","","DWHTK","","","","","","","","","1-MM86K0","","","1-27053300","","1-3TKSX","","","","1-43SZX","","","","N","","","","","","","",""
"8-Q85RSKB0S4","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:40","","01/01/2030","","Requires","Promotion","dataimp","","","","","","","Flat","","","CXTRK","","","","","","","S124IWL","","1-2DLMC","","","1-27273793","","1-9RYD","","","","","1-LK86ET","","","N","","","","","","","",""
"8-WYSAO5Z303","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","26/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","KADBG","","","","","","","","","1-N1HIO62","","","1-87102831","","1-3CPM4","","","","","1-5RAB8V8J","","","N","","","","","","","",""
"8-YGJ70LTRU0","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","05/11/2016","","Requires","Promotion","dataimp","","","","","","","Flat","","","CIRBL","","","","","","","DQRZI","","1-FVXHTO9","","","1-71949438","","1-3VPN3","","","","","1-FVXFWIG","","","N","","","","","","","",""
"8-14RWD0C4H6","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","27/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","DPFCN","","","","","","","","","1-N1HIO62","","","1-87103107","","1-46DSO","","","","","1-5GQF6RBS","","","N","","","","","","","",""
"8-QOWJV8ISON","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","26/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","PCPFN","","","","","","","","","1-N1HIO62","","","1-87102956","","1-BRCLH","","","","","1-5RAB8V8N","","","N","","","","","","","",""
"8-EVVMX3NX1K","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","26/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","DUEGB","","","","","","","","","1-N1HIO62","","","1-87737070","","1-45UAO","","","","","1-5RAB8V8N","","","N","","","","","","","",""
"8-EFJGQGASWR","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","27/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","CIXWB","","","","","","","","","1-N1HIO62","","","1-87103049","","1-46C80","","","","","1-5RAB8V8N","","","N","","","","","","","",""
"8-GZ5JCWCAO2","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","27/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","PKFDO","","","","","","","","","1-N1HIO62","","","1-87103537","","1-46B9J","","","","","1-5RAB8V8N","","","N","","","","","","","",""
"8-OQZDSOB1Q4","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","26/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","DPGFX","","","","","","","","","1-N1HIO62","","","1-87102854","","1-45I88","","","","","1-PM5VTRV","","","N","","","","","","","",""
"8-LLZLYR19ML","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","26/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","CVLTL","","","","","","","","","1-N1HIO62","","","1-87102824","","1-2BOXN","","","","","1-5RAB8V8N","","","N","","","","","","","",""
"8-J7HI21JH8J","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","02/11/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","KCTGA","","","","","","Move","DUBMY","","1-5PT2V0BS","","","1-153974136","","1-2JDPSP","","","","1-3J660","","","","N","","","","","","","",""
"8-Y6C167D562","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","PUKPP","","","","","","Move","MCWPE","","1-5GN5BWMW","","","1-142999811","","1-1LV6IK","","","","1-3J660","","","","N","","","","","","","",""
"8-1CDQIJA0KN","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","01/02/2018","","Requires","Promotion","dataimp","","","","","","","Flat","","","PADLV","","","","","","","MCWPE","","1-JHKCWI6","","","1-105624092","","1-1NDM8J","","","","","1-QNCXYK8","","","N","","","","","","","",""
"8-T70UFTI54H","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","DJXTA","","","","","","Modify","MCWPE","","1-5GN5BWMW","","","1-142999804","","1-1LV6LA","","","","1-3J660","","","","N","","","","","","","",""
"8-KPUUCCDYDJ","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","KQSXH","","","","","","Modify","CKNYY","","1-5GN5BWMW","","","1-142999423","","1-1LV5NN","","","","1-3J660","","","","N","","","","","","","",""
"8-2EF6PF2YKG","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:41","","02/11/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","KCTGA","","","","","","Modify","MCROJ","","1-5PT2V0BS","","","1-153974149","","1-2JDPSP","","","","1-3J660","","","","N","","","","","","","",""
"5-062MI8ZTQD","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:42","","14/04/2017 07:00:00","","Requires","Service Id","dataimp","","","","1-1AFENL","3-8LMHCZY2M5","1-1AFENL","Constraint","","","PUEXR","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"5-EJQ8M9W0NR","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:42","","14/04/2017 07:00:00","","Requires","Service Id","dataimp","","","","1-1AFENL","3-8LMHCZY2M5","1-1AFENL","Constraint","","","DRUSA","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"5-I2LND3YRC5","11/06/2024 15:46:56","0-1","11/06/2024 15:46:56","0-1","0","0","19/06/2024 16:10:42","","14/04/2017 07:00:00","","Requires","Service Id","dataimp","","","","1-1AFENL","3-8LMHCZY2M5","1-1AFENL","Constraint","","","MJZRX","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"8-Z6322EL2O4","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:40","","","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","DJXTA","","","","","","Move","MCWPE","","1-5GN5BWMW","","","1-142999803","","1-1LV6LA","","","","1-3J660","","","","N","","","","","","","",""
"8-OB6OU5FGGX","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:40","","25/01/2021","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","CJSFG","","","","","","Modify","MRPCG","","1-5QY68A4S","","","1-152460442","","1-2IR1WM","","","","1-3J660","","","","N","","","","","","","",""
"8-AQ6HMSPBJR","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:40","","01/10/2020","","Requires","Promotion","dataimp","","","DOJTS","","","","Flat","","","MKDKM","","","","","","Move","KSFPM","","1-5P512ZTW","","","1-153213178","","1-1TY310","","","","1-71RB8","","","","N","","","","","","","",""
"8-KFFSKHSLSA","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:40","","04/09/2015","","Requires","Installation Id","dataimp","","","S13ILTV","","","","Flat","","","S1RRGKW","","","","","","","","","1-2DLM3","","","1-46798045","","1-RRGKW","","","","1-3ILTV","","","","N","","","","","","","",""
"8-XX69CMCHN8","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:40","","25/01/2021","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","CJSFG","","","","","","Move","KGANN","","1-5QY68A4S","","","1-152460451","","1-2IR1WM","","","","1-3J660","","","","N","","","","","","","",""
"8-AOO20IIIYT","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:40","","01/02/2018","","Requires","Promotion","dataimp","","","","","","","Flat","","","MYFCZ","","","","","","","MTSMW","","1-JHKCWI6","","","1-111171234","","1-1Q4ZTR","","","","","1-QNCXYK8","","","N","","","","","","","",""
"8-FEJNB2W9E0","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:40","","13/01/2030","","Requires","Customer","dataimp","","","","","","","Flat","","","","","","","","","","","","1-2DLM3","","","1-178989785","","","1-5OPEL98O","","","","1-5VQIWXII","","","N","","","","","","","",""
"5-F1C8WNFNVP","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","CBFKC","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-AKL9DP2J9X","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","DZZIZ","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-K8EJMEMFRV","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","DMVZG","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-WMMDRM7JJN","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","KYAFP","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-FAZCSNFX21","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","KHIBL","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-S3ZT42GZOO","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","DURIV","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-IBAH217SSX","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","DNZWM","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-CIT99DVUHO","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","MIMPE","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
"5-GEIRO0O2CF","11/06/2024 15:46:52","0-1","11/06/2024 15:46:52","0-1","0","0","19/06/2024 16:10:41","","","","Requires","Service Id","dataimp","","","","1-169SGL","3-P9OQMDYZMP","1-169SGL","Constraint","","","CABUK","","","","","","","","1-84IO","","","","","","","","","","","","","","","","","","","","","",""
