"ROW_ID","CREATED","CREATED_BY","LAST_UPD","LAST_UPD_BY","MODIFICATION_NUM","CONFLICT_ID","DB_LAST_UPD","CONDITION","COUNT","DATATYPE","DB_LAST_UPD_SRC","GROUP_ID","OPERATOR","ROW_NUM","VALUE","SOURCE_RECORD_ID","COND_PRODUCT_PARENT","CONSTRAINT_GROUPTYPE","CONSTRAINT_PARENT","IS_OBJ_EVALUATOR","IS_SUBJ_EVALUATOR"
"9-A74FN8PMYF","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-7AD3R","!=","R-ND1C3","CO Free","1-1WPABB","","","","",""
"9-UOPC7YZGR4","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC Promotion Parent Action Code","","Attribute","dataimp","G-PPRMA","=","R-ES6X8","Add","1-2JJY4P","","","","",""
"9-MH5I302R4Q","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-PPRMA","=","R-6SU5A","Office Advanced","1-2JJY4P","","","","",""
"9-HJANRIFEVU","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-PPRMA","=","R-KMWMK","Office Advanced","1-2JJY4P","","","","",""
"9-ZB9RSIT9OD","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-PPRMA","=","R-JFNGJ","Office Premium Fiber","1-2JJY4P","","","","",""
"9-IH02SYAAK5","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-PPRMA","=","R-K8B8T","Office Advanced","1-2JJY4P","","","","",""
"9-K22EHD4PV8","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-PPRMA","=","R-G1K5K","Office Advanced Fiber","1-2JJY4P","","","","",""
"9-CYWVWCEXQ4","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-PPRMA","=","R-U3JZ0","Office Premium","1-2JJY4P","","","","",""
"9-2DBQR1LGYP","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC_Inet","","Profile Attribute","dataimp","G-PPRMA","=","R-5RBBY","New","1-2JJY4P","","","","",""
"9-YN8G1DEZ3B","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC_TV","","Profile Attribute","dataimp","G-PPRMA","=","R-RB3MS","New","1-2JJY4P","","","","",""
"9-B627YL55GY","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC_PSTN","","Profile Attribute","dataimp","G-PPRMA","=","R-O7UPT","New","1-2JJY4P","","","","",""
"9-5DLZK65PB1","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-PPRMA","!=","R-2P7ZI","Move","1-2JJY4P","","","","",""
"9-UXN1XPX8R8","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-PPRMA","!=","R-D1JKG","Move","1-2JJY4P","","","","",""
"9-WJCOA9EZF4","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-PPRMA","!=","R-XPYO0","Move","1-2JJY4P","","","","",""
"9-2Z23ZZF47A","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-PPRMA","!=","R-CK4RJ","Move","1-2JJY4P","","","","",""
"9-719NPNAYKV","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-PPRMA","!=","R-EAAY9","Both","1-2JJY4P","","","","",""
"9-8Z8UCWPET8","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-PPRMA","!=","R-Z975O","CO Free","1-2JJY4P","","","","",""
"9-OO4G4Q70C3","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","BGC Promotion Parent Action Code","","Attribute","dataimp","G-28EP3","=","R-XYCA4","Add","1-2JJ0MM","","","","",""
"9-WTKLKQCFKE","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-28EP3","=","R-F88AP","Office Advanced Call Connect Fiber","1-2JJ0MM","","","","",""
"9-1D2YPBOVZK","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-28EP3","=","R-CX76M","Office Advanced Call Connect","1-2JJ0MM","","","","",""
"9-S47AOIPOQP","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-28EP3","=","R-L29X2","Office Premium Call Connect","1-2JJ0MM","","","","",""
"9-D9DE15KW6P","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-28EP3","=","R-201OB","Office Premium Call Connect Fiber","1-2JJ0MM","","","","",""
"9-T4KSP0GXVC","11/06/2024 15:47:19","0-1","11/06/2024 15:47:19","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-28EP3","=","R-HENUH","Office Advanced Call Connect","1-2JJ0MM","","","","",""
"9-1OB88XV8RG","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-QBKGX","!=","R-JBIMT","Both","1-2ZJUIQ","","","","",""
"9-Z84Z3O2Y9L","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-QBKGX","!=","R-BCUAH","CO Free","1-2ZJUIQ","","","","",""
"9-1ZGH5M0LK2","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-7O9IR","=","R-NNY80","Beats Flex Giga Fiber","1-2ZJVGS","","","","",""
"9-AEL3PHJJJ0","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-7O9IR","=","R-NBC0B","Beats Flex Giga Fiber","1-2ZJVGS","","","","",""
"9-P4XP3TNROX","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-7O9IR","=","R-QWRXB","Beats Flex Giga Fiber","1-2ZJVGS","","","","",""
"9-JZN4UC4IRK","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-7O9IR","=","R-M1NL5","Beats Flex Giga Fiber","1-2ZJVGS","","","","",""
"9-YPPISR4ZRZ","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-7O9IR","=","R-1QC93","Flex Giga Fiber Ambassador","1-2ZJVGS","","","","",""
"9-N3I74L8VG2","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-7O9IR","=","R-80NRA","Flex Giga Fiber","1-2ZJVGS","","","","",""
"9-WLGDFFSSLX","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-7O9IR","=","R-96O2C","Both","1-2ZJVGS","","","","",""
"9-MRL9R6BL4J","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-7O9IR","!=","R-I7NRL","Move","1-2ZJVGS","","","","",""
"9-41L8DNFFJV","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-7O9IR","!=","R-1YV6V","Move","1-2ZJVGS","","","","",""
"9-7VN1C1CZOH","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_BF_ZONE","","Profile Attribute","dataimp","G-7O9IR","!=","R-KLQVV","Fiber - Fiber","1-2ZJVGS","","","","",""
"9-BWU65WV375","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_PACKS","","Profile Attribute","dataimp","G-7O9IR","=","R-GNF9L","New","1-2ZJVGS","","","","",""
"9-1IHSLE085K","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-7O9IR","!=","R-IC70M","CO Free","1-2ZJVGS","","","","",""
"9-OEI6911FIR","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC Promotion Parent Action Code","","Attribute","dataimp","G-QHMY2","=","R-CEZ8D","Add","1-2ZNXPL","","","","",""
"9-I5UJJL2PML","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-QHMY2","=","R-VICFS","Packimus","1-2ZNXPL","","","","",""
"9-ROMOQVKA25","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-QHMY2","=","R-4VVRT","Packimus Fiber","1-2ZNXPL","","","","",""
"9-I0RSMVZ1XZ","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-QHMY2","=","R-1MVQI","Packimus Premium","1-2ZNXPL","","","","",""
"9-VS44FMEWQV","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-QHMY2","=","R-9ID11","Packimus Premium fiber","1-2ZNXPL","","","","",""
"9-3LQEEQRUSR","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-QHMY2","=","R-N6GF9","Packimus Premium fiber","1-2ZNXPL","","","","",""
"9-WG379H8AN8","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-QHMY2","=","R-RY52S","Packimus Premium fiber","1-2ZNXPL","","","","",""
"9-52MNDN95WT","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_Inet","","Profile Attribute","dataimp","G-QHMY2","=","R-EOY92","New","1-2ZNXPL","","","","",""
"9-EBCT3XOOPW","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_TV","","Profile Attribute","dataimp","G-QHMY2","=","R-NK2AH","New","1-2ZNXPL","","","","",""
"9-SWXFF5ME7O","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_New_Tele_Subscription","","Profile Attribute","dataimp","G-QHMY2","=","R-CZECN","Telephone Line","1-2ZNXPL","","","","",""
"9-YMM02HMMXR","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-QHMY2","!=","R-Q3NAK","Move","1-2ZNXPL","","","","",""
"9-B22T93PPOP","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-QHMY2","!=","R-1EM2Q","Move","1-2ZNXPL","","","","",""
"9-HMBBWEH1ZL","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-QHMY2","!=","R-32GGD","Move","1-2ZNXPL","","","","",""
"9-VXG9IZ6CZ8","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-QHMY2","!=","R-KYC1I","Move","1-2ZNXPL","","","","",""
"9-V4993YS33Q","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-QHMY2","!=","R-OQOGI","Both","1-2ZNXPL","","","","",""
"9-LKM5YM2NTC","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-QHMY2","!=","R-WM06A","CO Free","1-2ZNXPL","","","","",""
"9-ASXMDNCQ3B","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-OW55M","=","R-LT3AP","Flex Giga Fiber Ambassador","1-2ZJSUE","","","","",""
"9-BPG9ZQBXBF","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-OW55M","=","R-7UKB4","Ambassador Internet Fiber + Tel","1-2ZJSUE","","","","",""
"9-BCFQZ4YDRG","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-OW55M","=","R-76G89","Ambassador Internet + Tel","1-2ZJSUE","","","","",""
"9-T8ULVKKF70","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","Prod Prom Name","","Attribute","dataimp","G-OW55M","=","R-8K0T5","Ambassador Internet Fiber + Tel","1-2ZJSUE","","","","",""
"9-WN3J26ZJOV","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-OW55M","=","R-QZ33M","Move","1-2ZJSUE","","","","",""
"9-W45612R1NG","11/06/2024 15:47:10","0-1","11/06/2024 15:47:10","0-1","0","0","19/06/2024 16:11:56","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-OW55M","=","R-SY09T","Move","1-2ZJSUE","","","","",""
"9-PZU47G93SD","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGCSalesChannel","","Profile Attribute","dataimp","G-8CS1I","!=","R-UQMFS","e-Shop","1-HQ3RP","","","","",""
"9-XBPNTREKD4","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","secretNumber","","Attribute","dataimp","G-1HP35","=","R-XVGDA","N","1-15EVJ2","","","","",""
"9-OHOLC8B9ZE","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-1HP35","=","R-8Z3GX","CO Free","1-15EVJ2","","","","",""
"9-LWCB3FO3L6","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-1HP35","=","R-0TE5B","CO Charged","1-15EVJ2","","","","",""
"9-Z57RQ94RMA","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-1HP35","=","R-UTH0G","CO Free","1-15EVJ2","","","","",""
"9-IX1JITD8YO","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","TECH_ActionCode_Packs","","Attribute","dataimp","G-60VO6","=","R-63PWR","Add","1-2LO6SG","","","","",""
"9-SL1BD1LYR4","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-60VO6","=","R-HJ0N6","Scarlet Trio Mobile \(INT+TV+MOB\) fiber","1-2LO6SG","","","","",""
"9-ZD7AYTL9YA","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-60VO6","=","R-TSIGJ","Scarlet Trio Mobile \(INT+TV+MOB\) fiber","1-2LO6SG","","","","",""
"9-DSHPIJ5BVJ","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-60VO6","=","R-ABX49","Scarlet Trio Mobile \(INT+TV+MOB\) fiber","1-2LO6SG","","","","",""
"9-CCL5YFCMW4","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-60VO6","=","R-MQT1Z","Scarlet Trio Mobile \(INT+TV+MOB\) copper","1-2LO6SG","","","","",""
"9-AZR8UBBOSE","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","PXSScarInet","","Profile Attribute","dataimp","G-60VO6","=","R-3VD8I","New","1-2LO6SG","","","","",""
"9-SYMJG9QAR5","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","PXSScarTV","","Profile Attribute","dataimp","G-60VO6","=","R-I0X4Z","New","1-2LO6SG","","","","",""
"9-2FAMRH25PR","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","PXSScarTV","","Profile Attribute","dataimp","G-60VO6","=","R-HWC2Q","New","1-2LO6SG","","","","",""
"9-F5LIOJ43J9","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-60VO6","!=","R-RVL33","Move","1-2LO6SG","","","","",""
"9-2E321AH09P","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-60VO6","!=","R-GHNKW","Move","1-2LO6SG","","","","",""
"9-C6GCO6FH6A","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_BF_ZONE","","Profile Attribute","dataimp","G-60VO6","=","R-KQH5J","Fiber - Fiber","1-2LO6SG","","","","",""
"9-E4JTUS533C","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-60VO6","=","R-CWRAC","Both","1-2LO6SG","","","","",""
"9-3H9ZM5N323","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-60VO6","!=","R-4QB0U","CO Free","1-2LO6SG","","","","",""
"9-MV4TJEJN8M","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_Partner_Sub_Segment","","Profile Attribute","dataimp","G-60VO6","=","R-CQ0UB","E-Tail","1-2LO6SG","","","","",""
"9-0JYG9Y1FEE","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_Partner_Sub_Segment","","Profile Attribute","dataimp","G-60VO6","=","R-PA6OP","E Specialist","1-2LO6SG","","","","",""
"9-4RY86N5UN2","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC_Partner_Sub_Segment","","Profile Attribute","dataimp","G-60VO6","=","R-HHATO","E Chain","1-2LO6SG","","","","",""
"9-3NF7UVYBJD","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","secretNumber","","Attribute","dataimp","G-LP19Q","=","R-1CM4C","N","1-19L1QU","","","","",""
"9-AV31G03ZUY","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC Detailed Action Code Calc LIC","","Attribute","dataimp","G-LP19Q","=","R-3940F","RE-ESTABLISH – Kept","1-19L1QU","","","","",""
"9-08I39L2IHU","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGC Detailed Action Code Calc LIC","","Attribute","dataimp","G-LP19Q","=","R-VSBUB","RE-ESTABLISH – Updated","1-19L1QU","","","","",""
"9-1ZWCRHDP47","11/06/2024 15:47:06","0-1","11/06/2024 15:47:06","0-1","0","0","19/06/2024 16:11:56","BGCSalesChannel","","Profile Attribute","dataimp","G-LP19Q","!=","R-7RW6K","WEBSHP","1-19L1QU","","","","",""
"9-7YK1GCU6JW","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","BGCSalesChannel","","Profile Attribute","dataimp","G-LP19Q","!=","R-1I7IP","e-Shop","1-19L1QU","","","","",""
"9-SVIL4LJW49","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","TECH_ActionCode_Packs","","Attribute","dataimp","G-WRBVE","=","R-A8L4Y","Add","1-2LO6JB","","","","",""
"9-YWKJ5D9CGR","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-WRBVE","=","R-E3R9Z","Scarlet Trio Mobile \(INT+TV+MOB\) fiber","1-2LO6JB","","","","",""
"9-XCQ1ZOQ13Y","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-WRBVE","=","R-AI9Z2","Scarlet Trio Mobile \(INT+TV+MOB\) fiber","1-2LO6JB","","","","",""
"9-WQ7FYGMUGF","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-WRBVE","=","R-5U5NL","Scarlet Trio Mobile \(INT+TV+MOB\) fiber","1-2LO6JB","","","","",""
"9-OH9VADSHB3","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-WRBVE","=","R-J51U3","Scarlet Trio Mobile \(INT+TV+MOB\) copper","1-2LO6JB","","","","",""
"9-Z62O78ZVUJ","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","PXSScarInet","","Profile Attribute","dataimp","G-WRBVE","=","R-W1EPS","New","1-2LO6JB","","","","",""
"9-SEJCTF7Y4X","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","PXSScarTV","","Profile Attribute","dataimp","G-WRBVE","=","R-DWW2U","New","1-2LO6JB","","","","",""
"9-9L0J3RD1QY","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","PXSScarTV","","Profile Attribute","dataimp","G-WRBVE","=","R-ZM8UN","New","1-2LO6JB","","","","",""
"9-7LWUFPGLNX","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-WRBVE","!=","R-7U5RD","Move","1-2LO6JB","","","","",""
"9-V9GV2GNA4K","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-WRBVE","!=","R-W5OX1","Move","1-2LO6JB","","","","",""
"9-TEJ1RFCPGA","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-WRBVE","!=","R-RMDHK","Both","1-2LO6JB","","","","",""
"9-S9A6UAAS1H","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","BGC_Partner_Sub_Segment","","Profile Attribute","dataimp","G-WRBVE","=","R-7H670","E-Tail","1-2LO6JB","","","","",""
"9-A906YOL0MH","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","BGC_Partner_Sub_Segment","","Profile Attribute","dataimp","G-WRBVE","=","R-RCJ8X","E Specialist","1-2LO6JB","","","","",""
"9-GFJERLXOAM","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","BGC_Partner_Sub_Segment","","Profile Attribute","dataimp","G-WRBVE","=","R-6GY2A","E Chain","1-2LO6JB","","","","",""
"9-KR8KVIXGW7","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-66S8N","=","R-AFQ5W","Scarlet Trio Mobile \(INT+TV+MOB\) fiber","1-2LO6BF","","","","",""
"9-OYMMYNM5UI","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-66S8N","=","R-WK62I","Scarlet Trio Mobile \(INT+TV+MOB\) fiber","1-2LO6BF","","","","",""
"9-HHFI76OT0X","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-66S8N","=","R-3QZ5W","Scarlet Trio Mobile \(INT+TV+MOB\) fiber","1-2LO6BF","","","","",""
"9-OVQV983DAQ","11/06/2024 15:47:07","0-1","11/06/2024 15:47:07","0-1","0","0","19/06/2024 16:11:56","TECH_PromoName","","Attribute","dataimp","G-66S8N","=","R-KIKMK","Scarlet Trio Mobile \(INT+TV+MOB\) copper","1-2LO6BF","","","","",""
